record_id,source,landslide_event,State,latitude,longitude,date,rainfall_mm,rainfall_3day_mm,soil_moisture,elevation_m,slope_deg,ndvi_mean,historical_landslide_density,historical_landslide_distance
NEG_002856,pseudo_negative,0,Nagaland,26.810128,94.431608,2025-08-02,,,,94.0,3.75,,0,17.635
NEG_002857,pseudo_negative,0,Nagaland,26.917355,94.601684,2018-06-16,,,,97.0,1.68,,0,22.736
NEG_002858,pseudo_negative,0,Nagaland,26.938904,94.825556,2008-08-02,,,,97.0,2.38,,0,21.037
NEG_002859,pseudo_negative,0,Nagaland,26.897246,95.213014,2014-11-18,,,,602.0,15.47,,0,11.937
NEG_002860,pseudo_negative,0,Nagaland,25.38708,93.606027,2021-05-31,,,,777.0,16.6,,2,5.234
NEG_002861,pseudo_negative,0,Nagaland,25.487004,93.738692,2010-05-16,,,,1179.0,18.29,,44,1.971
NEG_002862,pseudo_negative,0,Nagaland,25.328696,94.20398,2012-05-11,,,,1943.0,28.1,,18,1.797
NEG_002863,pseudo_negative,0,Nagaland,25.342841,94.692467,2012-05-15,,,,1197.0,32.53,,3,8.531
NEG_002864,pseudo_negative,0,Nagaland,25.379634,94.971671,2009-09-19,,,,1190.0,16.6,,0,23.214
NEG_002865,pseudo_negative,0,Nagaland,25.405899,95.164505,2012-10-28,,,,236.0,16.16,,0,34.132
NEG_002866,pseudo_negative,0,Nagaland,25.72028,93.57815,2012-09-30,,,,195.0,3.71,,0,10.057
NEG_002867,pseudo_negative,0,Nagaland,25.694295,93.880516,2023-07-31,,,,464.0,15.96,,33,2.745
NEG_002868,pseudo_negative,0,Nagaland,25.68128,94.331034,2024-06-06,,,,1893.0,23.41,,59,1.975
NEG_002869,pseudo_negative,0,Nagaland,25.610758,94.546476,2016-09-22,,,,1007.0,26.42,,25,3.708
NEG_002870,pseudo_negative,0,Nagaland,25.69299,94.729814,2017-08-05,,,,845.0,23.32,,41,2.562
NEG_002871,pseudo_negative,0,Nagaland,25.713439,94.956197,2008-12-28,,,,1981.0,37.99,,6,8.347
NEG_002872,pseudo_negative,0,Nagaland,25.603899,95.189708,2009-07-17,,,,1170.0,74.27,,0,29.933
NEG_002873,pseudo_negative,0,Nagaland,25.786653,93.573165,2011-08-06,,,,197.0,3.72,,6,2.948
NEG_002874,pseudo_negative,0,Nagaland,25.766355,93.829453,2017-07-17,,,,323.0,13.47,,57,1.03
NEG_002875,pseudo_negative,0,Nagaland,25.91429,94.048192,2012-12-03,,,,1152.0,25.93,,65,1.032
NEG_002876,pseudo_negative,0,Nagaland,25.912227,94.31127,2017-05-24,,,,757.0,32.94,,16,3.645
NEG_002877,pseudo_negative,0,Nagaland,25.895818,94.429679,2005-05-16,,,,940.0,30.74,,42,1.15
NEG_002878,pseudo_negative,0,Nagaland,25.886416,95.097298,2024-06-16,,,,1540.0,23.38,,0,13.494
NEG_002879,pseudo_negative,0,Nagaland,26.10516,93.568964,2019-06-29,,,,880.0,13.22,,0,16.974
NEG_002880,pseudo_negative,0,Nagaland,25.965946,93.788143,2008-07-03,,,,146.0,0.0,,1,5.939
NEG_002881,pseudo_negative,0,Nagaland,25.996327,94.143938,2019-05-17,,,,387.0,11.17,,12,2.008
NEG_002882,pseudo_negative,0,Nagaland,26.038042,94.210946,2014-06-06,,,,944.0,6.0,,49,3.599
NEG_002883,pseudo_negative,0,Nagaland,26.139058,94.745114,2022-05-29,,,,1239.0,17.49,,9,3.556
NEG_002884,pseudo_negative,0,Nagaland,26.122242,94.895468,2008-09-05,,,,997.0,20.75,,6,2.796
NEG_002885,pseudo_negative,0,Nagaland,25.956774,95.120865,2013-08-26,,,,2298.0,30.47,,0,10.453
NEG_002886,pseudo_negative,0,Nagaland,26.259422,93.596453,2024-12-03,,,,807.0,7.06,,0,16.922
NEG_002887,pseudo_negative,0,Nagaland,26.188183,93.791387,2016-11-08,,,,151.0,3.34,,0,16.967
NEG_002888,pseudo_negative,0,Nagaland,26.310394,94.051253,2019-05-30,,,,118.0,0.0,,11,5.969
NEG_002889,pseudo_negative,0,Nagaland,26.337367,94.181638,2016-05-13,,,,230.0,9.66,,17,7.959
NEG_002890,pseudo_negative,0,Nagaland,26.359219,94.582448,2016-05-19,,,,1316.0,18.56,,22,1.984
NEG_002891,pseudo_negative,0,Nagaland,26.209351,94.698144,2018-04-10,,,,1738.0,43.98,,10,1.414
NEG_002892,pseudo_negative,0,Nagaland,26.288099,94.949766,2021-07-29,,,,1854.0,19.9,,20,5.451
NEG_002893,pseudo_negative,0,Nagaland,26.223448,95.143925,2018-08-07,,,,2077.0,16.26,,15,5.661
NEG_002894,pseudo_negative,0,Nagaland,26.519229,93.553177,2012-10-10,,,,580.0,11.1,,3,8.129
NEG_002895,pseudo_negative,0,Nagaland,26.46434,93.85117,2020-07-23,,,,107.0,3.74,,0,13.986
NEG_002896,pseudo_negative,0,Nagaland,26.373872,94.126192,2017-05-29,,,,112.0,3.74,,5,8.371
NEG_002897,pseudo_negative,0,Nagaland,26.384594,94.320335,2014-06-19,,,,322.0,0.0,,17,5.697
NEG_002898,pseudo_negative,0,Nagaland,26.471337,94.536821,2013-05-16,,,,435.0,25.76,,6,1.114
NEG_002899,pseudo_negative,0,Nagaland,26.377992,94.695834,2025-07-29,,,,821.0,29.85,,14,1.508
NEG_002900,pseudo_negative,0,Nagaland,26.440081,95.143412,2006-08-04,,,,2055.0,24.58,,6,9.175
NEG_002901,pseudo_negative,0,Nagaland,26.712278,93.691709,2007-07-11,,,,74.0,13.29,,0,15.394
NEG_002902,pseudo_negative,0,Nagaland,26.601886,93.944709,2005-08-03,,,,96.0,2.37,,0,28.18
NEG_002903,pseudo_negative,0,Nagaland,26.713306,93.986484,2016-05-12,,,,92.0,6.89,,0,35.667
NEG_002904,pseudo_negative,0,Nagaland,26.682458,94.383671,2018-12-14,,,,118.0,3.35,,3,9.761
NEG_002905,pseudo_negative,0,Nagaland,26.593146,94.469611,2015-10-28,,,,726.0,25.14,,7,2.166
NEG_002906,pseudo_negative,0,Nagaland,26.634103,94.747666,2023-08-28,,,,447.0,46.19,,11,4.373
NEG_002907,pseudo_negative,0,Nagaland,26.697372,94.850134,2007-08-03,,,,654.0,13.29,,2,3.846
NEG_002908,pseudo_negative,0,Nagaland,26.670768,95.084801,2018-06-09,,,,615.0,19.91,,49,2.827
NEG_002909,pseudo_negative,0,Nagaland,26.8773,93.604371,2018-05-13,,,,78.0,3.36,,0,17.045
NEG_002910,pseudo_negative,0,Nagaland,26.954096,93.867885,2021-07-05,,,,86.0,3.36,,0,17.327
NEG_002911,pseudo_negative,0,Nagaland,26.860947,94.082232,2009-08-19,,,,84.0,0.0,,0,37.224
NEG_002912,pseudo_negative,0,Nagaland,26.919298,94.190918,2011-04-10,,,,81.0,0.0,,0,38.466
NEG_002913,pseudo_negative,0,Nagaland,26.868817,94.477604,2020-05-23,,,,94.0,3.36,,0,21.135
NEG_002914,pseudo_negative,0,Nagaland,26.905517,94.667261,2007-08-12,,,,92.0,1.68,,0,20.704
NEG_002915,pseudo_negative,0,Nagaland,26.789318,94.891255,2018-08-13,,,,169.0,7.47,,3,7.277
NEG_002916,pseudo_negative,0,Nagaland,26.815813,95.238162,2014-09-30,,,,1135.0,33.24,,3,7.3
NEG_002917,pseudo_negative,0,Nagaland,25.384035,93.663522,2024-10-03,,,,635.0,11.46,,0,10.053
NEG_002918,pseudo_negative,0,Nagaland,25.428917,93.774336,2015-09-10,,,,419.0,20.64,,8,4.747
NEG_002919,pseudo_negative,0,Nagaland,25.502427,94.06474,2020-08-15,,,,1966.0,25.9,,60,5.621
NEG_002920,pseudo_negative,0,Nagaland,25.493289,94.333927,2014-08-12,,,,1801.0,15.4,,15,5.578
NEG_002921,pseudo_negative,0,Nagaland,25.499757,94.417575,2025-05-13,,,,1123.0,18.84,,4,2.868
NEG_002922,pseudo_negative,0,Nagaland,25.406689,94.767917,2024-07-07,,,,1867.0,25.54,,0,13.904
NEG_002923,pseudo_negative,0,Nagaland,25.329431,95.011212,2008-07-26,,,,698.0,49.27,,0,29.962
NEG_002924,pseudo_negative,0,Nagaland,25.468303,95.055805,2011-08-27,,,,847.0,16.83,,0,21.198
NEG_002925,pseudo_negative,0,Nagaland,25.565,94.10788,2010-05-03,,,,2054.0,17.06,,88,3.021
NEG_002926,pseudo_negative,0,Nagaland,25.626122,94.38347,2018-08-09,,,,1236.0,26.83,,48,2.265
NEG_002927,pseudo_negative,0,Nagaland,25.636977,94.566824,2006-07-09,,,,646.0,18.97,,25,3.094
NEG_002928,pseudo_negative,0,Nagaland,25.72663,94.672859,2013-11-14,,,,1048.0,15.54,,11,4.634
NEG_002929,pseudo_negative,0,Nagaland,25.592468,95.208353,2019-08-29,,,,634.0,34.33,,0,31.823
NEG_002930,pseudo_negative,0,Nagaland,25.866292,93.604315,2008-05-01,,,,234.0,6.84,,10,3.999
NEG_002931,pseudo_negative,0,Nagaland,25.767473,93.761244,2015-05-21,,,,300.0,9.89,,45,3.131
NEG_002932,pseudo_negative,0,Nagaland,25.788553,94.200108,2017-05-05,,,,1110.0,21.73,,44,2.764
NEG_002933,pseudo_negative,0,Nagaland,25.848283,94.548659,2017-08-27,,,,1445.0,27.51,,19,1.848
NEG_002934,pseudo_negative,0,Nagaland,25.867243,94.797177,2010-08-17,,,,742.0,32.55,,49,1.916
NEG_002935,pseudo_negative,0,Nagaland,25.822296,94.887926,2015-05-11,,,,1190.0,39.82,,43,1.255
NEG_002936,pseudo_negative,0,Nagaland,25.902186,95.04531,2006-10-21,,,,2119.0,10.03,,1,8.595
NEG_002937,pseudo_negative,0,Nagaland,26.047621,93.535177,2021-06-13,,,,521.0,6.0,,0,11.49
NEG_002938,pseudo_negative,0,Nagaland,26.148913,93.885637,2013-07-23,,,,121.0,1.67,,2,9.485
NEG_002939,pseudo_negative,0,Nagaland,25.947086,94.494981,2012-08-28,,,,1590.0,21.8,,50,2.296
NEG_002940,pseudo_negative,0,Nagaland,26.048198,94.801143,2018-05-06,,,,1351.0,26.43,,7,5.219
NEG_002941,pseudo_negative,0,Nagaland,26.086125,95.086518,2025-08-31,,,,1997.0,15.37,,20,1.375
NEG_002942,pseudo_negative,0,Nagaland,26.29176,93.568191,2007-09-16,,,,625.0,27.86,,0,17.765
NEG_002943,pseudo_negative,0,Nagaland,26.330434,93.857568,2012-08-17,,,,125.0,0.0,,4,6.967
NEG_002944,pseudo_negative,0,Nagaland,26.261536,94.042682,2016-05-03,,,,130.0,1.67,,15,3.772
NEG_002945,pseudo_negative,0,Nagaland,26.309685,94.173906,2009-11-02,,,,564.0,12.84,,31,5.482
NEG_002946,pseudo_negative,0,Nagaland,26.298007,94.385676,2022-08-10,,,,827.0,26.39,,9,1.124
NEG_002947,pseudo_negative,0,Nagaland,26.238574,94.702307,2018-05-15,,,,1635.0,13.72,,10,3.195
NEG_002948,pseudo_negative,0,Nagaland,26.369089,93.550968,2021-05-27,,,,304.0,32.17,,0,18.478
NEG_002949,pseudo_negative,0,Nagaland,26.4172,93.766046,2012-07-23,,,,147.0,14.11,,7,6.91
NEG_002950,pseudo_negative,0,Nagaland,26.555255,94.096004,2014-08-17,,,,97.0,3.74,,0,24.769
NEG_002951,pseudo_negative,0,Nagaland,26.367822,94.374099,2019-05-30,,,,416.0,1.67,,34,4.708
NEG_002952,pseudo_negative,0,Nagaland,26.489816,94.428418,2011-09-17,,,,466.0,20.87,,28,1.143
NEG_002953,pseudo_negative,0,Nagaland,26.503348,94.972033,2017-08-07,,,,1265.0,31.58,,18,4.94
NEG_002954,pseudo_negative,0,Nagaland,26.495445,95.198526,2015-05-31,,,,1289.0,30.62,,0,11.397
NEG_002955,pseudo_negative,0,Nagaland,26.608934,93.551365,2016-07-05,,,,98.0,6.02,,5,1.69
NEG_002956,pseudo_negative,0,Nagaland,26.749264,93.833201,2020-06-21,,,,79.0,5.3,,0,25.767
NEG_002957,pseudo_negative,0,Nagaland,26.633288,94.132737,2025-06-20,,,,98.0,1.68,,0,20.934
NEG_002958,pseudo_negative,0,Nagaland,26.756657,94.276348,2011-07-06,,,,103.0,3.75,,0,18.532
NEG_002959,pseudo_negative,0,Nagaland,26.706964,94.464132,2008-07-27,,,,120.0,5.29,,3,7.621
NEG_002960,pseudo_negative,0,Nagaland,26.664021,94.786603,2016-07-15,,,,313.0,47.29,,9,4.164
NEG_002961,pseudo_negative,0,Nagaland,26.588475,94.895516,2023-05-13,,,,370.0,20.31,,8,6.647
NEG_002962,pseudo_negative,0,Nagaland,26.688936,95.064437,2016-07-07,,,,553.0,41.38,,65,1.06
NEG_002963,pseudo_negative,0,Nagaland,26.830289,93.658291,2012-06-21,,,,76.0,3.75,,0,22.598
NEG_002964,pseudo_negative,0,Nagaland,26.792605,93.842007,2008-07-03,,,,82.0,1.68,,0,30.079
NEG_002965,pseudo_negative,0,Nagaland,26.925174,94.086493,2023-11-14,,,,88.0,3.76,,0,32.71
NEG_002966,pseudo_negative,0,Nagaland,26.795585,94.358823,2017-07-25,,,,94.0,2.37,,0,21.682
NEG_002967,pseudo_negative,0,Nagaland,26.806193,94.418462,2019-05-29,,,,95.0,1.68,,0,18.167
NEG_002968,pseudo_negative,0,Nagaland,26.955866,94.709765,2008-08-15,,,,102.0,5.3,,0,25.714
NEG_002969,pseudo_negative,0,Nagaland,26.819095,94.909758,2015-05-30,,,,193.0,8.34,,2,8.16
NEG_002970,pseudo_negative,0,Nagaland,26.965716,95.248279,2009-07-02,,,,327.0,13.31,,0,12.55
NEG_002971,pseudo_negative,0,Nagaland,25.357495,93.654409,2018-11-30,,,,580.0,19.47,,6,6.964
NEG_002972,pseudo_negative,0,Nagaland,25.513762,93.782316,2009-05-17,,,,991.0,20.88,,48,2.129
NEG_002973,pseudo_negative,0,Nagaland,25.508487,93.993709,2020-03-05,,,,2004.0,40.57,,27,3.29
NEG_002974,pseudo_negative,0,Nagaland,25.359597,94.209599,2009-10-03,,,,1418.0,20.34,,19,1.538
NEG_002975,pseudo_negative,0,Nagaland,25.483703,94.439782,2006-07-25,,,,1037.0,26.96,,7,5.41
NEG_002976,pseudo_negative,0,Nagaland,25.482774,94.670788,2011-06-17,,,,2227.0,35.39,,5,2.404
NEG_002977,pseudo_negative,0,Nagaland,25.360785,94.943757,2021-08-24,,,,1679.0,12.74,,0,24.226
NEG_002978,pseudo_negative,0,Nagaland,25.395776,95.14548,2011-05-24,,,,245.0,1.66,,0,33.182
NEG_002979,pseudo_negative,0,Nagaland,25.544276,93.601336,2005-06-07,,,,551.0,23.32,,11,7.297
NEG_002980,pseudo_negative,0,Nagaland,25.548813,93.864178,2019-09-21,,,,1211.0,29.15,,45,1.49
NEG_002981,pseudo_negative,0,Nagaland,25.723373,94.325601,2016-05-17,,,,1572.0,28.97,,36,1.445
NEG_002982,pseudo_negative,0,Nagaland,25.664032,94.51269,2022-09-21,,,,1577.0,36.77,,37,1.465
NEG_002983,pseudo_negative,0,Nagaland,25.660133,95.025979,2017-01-29,,,,1988.0,48.95,,0,14.953
NEG_002984,pseudo_negative,0,Nagaland,25.661675,95.071923,2025-06-09,,,,1664.0,28.91,,0,17.94
NEG_002985,pseudo_negative,0,Nagaland,25.837135,93.522349,2026-04-08,,,,224.0,7.41,,12,4.538
NEG_002986,pseudo_negative,0,Nagaland,25.87188,93.928448,2011-07-31,,,,230.0,6.84,,12,6.259
NEG_002987,pseudo_negative,0,Nagaland,25.790861,94.136816,2007-11-04,,,,1173.0,19.31,,98,1.991
NEG_002988,pseudo_negative,0,Nagaland,25.756933,94.388699,2022-07-17,,,,1345.0,28.54,,48,2.248
NEG_002989,pseudo_negative,0,Nagaland,25.911745,94.739818,2015-05-14,,,,1120.0,37.59,,48,2.515
NEG_002990,pseudo_negative,0,Nagaland,25.836573,94.852386,2012-08-21,,,,1121.0,14.64,,52,3.677
NEG_002991,pseudo_negative,0,Nagaland,25.904982,95.130524,2014-09-09,,,,1656.0,34.18,,0,16.147
NEG_002992,pseudo_negative,0,Nagaland,26.08779,93.672784,2020-10-17,,,,216.0,7.42,,0,15.818
NEG_002993,pseudo_negative,0,Nagaland,25.991665,93.823034,2011-05-25,,,,139.0,3.72,,0,10.151
NEG_002994,pseudo_negative,0,Nagaland,26.112093,94.028611,2023-05-04,,,,357.0,35.43,,13,2.174
NEG_002995,pseudo_negative,0,Nagaland,26.004169,94.409922,2011-05-08,,,,1142.0,14.06,,19,4.662
NEG_002996,pseudo_negative,0,Nagaland,26.096518,94.64756,2020-04-07,,,,1532.0,19.22,,43,2.145
NEG_002997,pseudo_negative,0,Nagaland,26.068255,94.966099,2013-07-21,,,,1093.0,37.76,,12,5.765
NEG_002998,pseudo_negative,0,Nagaland,26.144874,95.135541,2015-08-27,,,,2237.0,19.4,,11,6.356
NEG_002999,pseudo_negative,0,Nagaland,26.169379,93.695134,2020-08-19,,,,185.0,3.34,,0,20.115
NEG_003000,pseudo_negative,0,Nagaland,26.189315,93.830773,2024-05-28,,,,118.0,1.67,,0,16.21
NEG_003001,pseudo_negative,0,Nagaland,26.15194,94.008054,2018-09-15,,,,133.0,3.73,,3,2.709
NEG_003002,pseudo_negative,0,Nagaland,26.246452,94.469256,2026-05-08,,,,858.0,8.3,,28,1.043
NEG_003003,pseudo_negative,0,Nagaland,26.271636,95.043411,2018-07-22,,,,1864.0,32.61,,30,3.229
NEG_003004,pseudo_negative,0,Nagaland,26.536762,93.667536,2025-05-01,,,,267.0,18.11,,2,4.217
NEG_003005,pseudo_negative,0,Nagaland,26.412965,93.888008,2015-08-16,,,,124.0,8.94,,0,12.523
NEG_003006,pseudo_negative,0,Nagaland,26.465862,94.02316,2015-05-04,,,,102.0,4.73,,0,20.371
NEG_003007,pseudo_negative,0,Nagaland,26.442602,94.287794,2016-05-30,,,,278.0,5.28,,13,8.781
NEG_003008,pseudo_negative,0,Nagaland,26.497658,94.417744,2006-03-23,,,,364.0,16.06,,34,1.247
NEG_003009,pseudo_negative,0,Nagaland,26.495548,94.636243,2024-07-06,,,,569.0,33.54,,16,2.805
NEG_003010,pseudo_negative,0,Nagaland,26.437338,94.91904,2019-11-10,,,,550.0,37.41,,32,4.661
NEG_003011,pseudo_negative,0,Nagaland,26.419749,95.150525,2009-08-27,,,,1151.0,18.88,,3,9.629
NEG_003012,pseudo_negative,0,Nagaland,26.633934,93.639432,2005-07-03,,,,85.0,3.35,,3,6.596
NEG_003013,pseudo_negative,0,Nagaland,26.656473,93.90005,2014-05-27,,,,85.0,2.37,,0,25.271
NEG_003014,pseudo_negative,0,Nagaland,26.583872,94.036818,2013-06-17,,,,94.0,0.0,,0,30.199
NEG_003015,pseudo_negative,0,Nagaland,26.69739,94.277891,2015-06-29,,,,106.0,3.75,,0,12.465
NEG_003016,pseudo_negative,0,Nagaland,26.584071,94.450041,2020-05-19,,,,542.0,35.29,,23,3.918
NEG_003017,pseudo_negative,0,Nagaland,26.622772,94.674369,2024-11-23,,,,642.0,28.91,,21,3.241
NEG_003018,pseudo_negative,0,Nagaland,26.639661,94.859411,2006-06-13,,,,713.0,25.77,,0,10.303
NEG_003019,pseudo_negative,0,Nagaland,26.7724,95.133624,2005-11-21,,,,1087.0,10.63,,76,2.587
NEG_003020,pseudo_negative,0,Nagaland,26.905012,93.573913,2020-06-19,,,,94.0,6.04,,0,12.989
NEG_003021,pseudo_negative,0,Nagaland,26.862116,93.947913,2012-07-09,,,,77.0,1.68,,0,29.636
NEG_003022,pseudo_negative,0,Nagaland,26.807646,93.990982,2007-08-19,,,,81.0,1.68,,0,36.938
NEG_003023,pseudo_negative,0,Nagaland,26.906548,94.239762,2014-07-02,,,,84.0,2.38,,0,35.51
NEG_003024,pseudo_negative,0,Nagaland,26.879116,94.551374,2005-10-20,,,,100.0,1.68,,0,20.683
NEG_003025,pseudo_negative,0,Nagaland,26.936954,94.680056,2024-08-20,,,,94.0,1.68,,0,24.265
NEG_003026,pseudo_negative,0,Nagaland,26.973041,94.908457,2017-06-20,,,,106.0,1.68,,0,21.035
NEG_003027,pseudo_negative,0,Nagaland,26.927583,95.230504,2008-05-29,,,,434.0,27.14,,0,11.366
NEG_003028,pseudo_negative,0,Nagaland,25.364193,93.683209,2017-11-19,,,,355.0,5.23,,2,8.953
NEG_003029,pseudo_negative,0,Nagaland,25.386959,93.919526,2016-05-22,,,,2015.0,34.16,,0,10.825
NEG_003030,pseudo_negative,0,Nagaland,25.348089,94.104305,2023-09-05,,,,1255.0,26.95,,42,2.652
NEG_003031,pseudo_negative,0,Nagaland,25.437447,94.271669,2013-11-09,,,,2324.0,28.74,,4,5.696
NEG_003032,pseudo_negative,0,Nagaland,25.481361,94.727216,2011-08-30,,,,2119.0,20.13,,11,7.034
NEG_003033,pseudo_negative,0,Nagaland,25.429758,94.876322,2023-08-09,,,,1684.0,30.37,,0,15.619
NEG_003034,pseudo_negative,0,Nagaland,25.39131,95.19088,2022-07-30,,,,227.0,8.4,,0,37.239
NEG_003035,pseudo_negative,0,Nagaland,25.549555,93.664102,2020-09-01,,,,730.0,5.97,,35,3.922
NEG_003036,pseudo_negative,0,Nagaland,25.647528,94.064026,2017-05-11,,,,1923.0,33.29,,243,1.349
NEG_003037,pseudo_negative,0,Nagaland,25.55745,94.454977,2006-07-06,,,,941.0,32.33,,13,5.693
NEG_003038,pseudo_negative,0,Nagaland,25.550829,94.960972,2007-07-09,,,,1181.0,31.94,,2,8.668
NEG_003039,pseudo_negative,0,Nagaland,25.570859,95.191207,2015-05-30,,,,962.0,18.69,,0,30.292
NEG_003040,pseudo_negative,0,Nagaland,25.934674,93.590321,2019-08-18,,,,197.0,12.49,,4,9.179
NEG_003041,pseudo_negative,0,Nagaland,25.778229,93.832345,2009-08-03,,,,278.0,13.94,,61,1.252
NEG_003042,pseudo_negative,0,Nagaland,25.793735,94.368249,2012-08-05,,,,1447.0,23.95,,37,2.32
NEG_003043,pseudo_negative,0,Nagaland,25.75637,94.742701,2023-07-08,,,,864.0,28.69,,36,2.997
NEG_003044,pseudo_negative,0,Nagaland,25.940124,94.885456,2026-05-02,,,,698.0,39.23,,21,4.993
NEG_003045,pseudo_negative,0,Nagaland,25.761638,95.133497,2019-06-23,,,,2321.0,36.67,,0,16.937
NEG_003046,pseudo_negative,0,Nagaland,25.97466,93.658528,2009-07-10,,,,197.0,0.0,,1,7.465
NEG_003047,pseudo_negative,0,Nagaland,26.138174,93.799178,2020-09-16,,,,129.0,4.71,,0,14.788
NEG_003048,pseudo_negative,0,Nagaland,26.08794,94.114846,2024-07-24,,,,356.0,27.71,,20,1.418
NEG_003049,pseudo_negative,0,Nagaland,26.055638,94.323992,2010-08-22,,,,617.0,18.76,,68,1.434
NEG_003050,pseudo_negative,0,Nagaland,26.023695,94.563889,2006-05-08,,,,1027.0,6.18,,77,1.363
NEG_003051,pseudo_negative,0,Nagaland,26.016023,94.655833,2009-05-21,,,,1677.0,28.33,,49,2.249
NEG_003052,pseudo_negative,0,Nagaland,26.080629,94.928102,2019-05-05,,,,912.0,18.71,,6,6.586
NEG_003053,pseudo_negative,0,Nagaland,26.052663,95.19183,2011-05-13,,,,2538.0,15.03,,0,11.045
NEG_003054,pseudo_negative,0,Nagaland,26.213148,93.540564,2020-11-01,,,,1047.0,15.05,,0,21.72
NEG_003055,pseudo_negative,0,Nagaland,26.171921,93.763191,2013-08-27,,,,154.0,2.36,,0,18.943
NEG_003056,pseudo_negative,0,Nagaland,26.242407,94.092696,2012-05-29,,,,213.0,16.72,,19,2.183
NEG_003057,pseudo_negative,0,Nagaland,26.202489,94.354564,2005-12-25,,,,630.0,5.0,,22,5.946
NEG_003058,pseudo_negative,0,Nagaland,26.217056,94.589042,2014-08-11,,,,1067.0,32.58,,33,3.458
NEG_003059,pseudo_negative,0,Nagaland,26.3351,94.637878,2008-07-07,,,,464.0,4.13,,17,4.06
NEG_003060,pseudo_negative,0,Nagaland,26.327024,94.834216,2020-06-26,,,,1691.0,25.29,,36,1.856
NEG_003061,pseudo_negative,0,Nagaland,26.236214,95.106814,2010-05-29,,,,2025.0,32.72,,29,2.426
NEG_003062,pseudo_negative,0,Nagaland,26.478606,93.55202,2015-09-28,,,,436.0,21.47,,1,9.202
NEG_003063,pseudo_negative,0,Nagaland,26.407955,93.800568,2016-06-12,,,,139.0,1.67,,7,6.127
NEG_003064,pseudo_negative,0,Nagaland,26.529047,94.07443,2022-08-14,,,,94.0,0.0,,0,25.714
NEG_003065,pseudo_negative,0,Nagaland,26.454448,94.196298,2007-06-04,,,,202.0,17.47,,0,16.015
NEG_003066,pseudo_negative,0,Nagaland,26.48454,94.413917,2017-05-18,,,,302.0,10.08,,36,2.349
NEG_003067,pseudo_negative,0,Nagaland,26.503744,94.607067,2010-05-15,,,,393.0,13.26,,8,5.509
NEG_003068,pseudo_negative,0,Nagaland,26.428019,94.820515,2011-08-15,,,,1703.0,37.56,,23,4.301
NEG_003069,pseudo_negative,0,Nagaland,26.38023,95.192288,2019-07-19,,,,1651.0,27.73,,0,14.35
NEG_003070,pseudo_negative,0,Nagaland,26.691356,93.592618,2015-09-22,,,,67.0,0.0,,0,11.399
NEG_003071,pseudo_negative,0,Nagaland,26.728448,93.794446,2010-05-21,,,,81.0,1.68,,0,21.538
NEG_003072,pseudo_negative,0,Nagaland,26.66976,93.952951,2024-08-07,,,,98.0,6.03,,0,30.712
NEG_003073,pseudo_negative,0,Nagaland,26.748398,94.179174,2015-08-18,,,,95.0,0.0,,0,22.97
NEG_003074,pseudo_negative,0,Nagaland,26.76044,94.526402,2016-05-04,,,,108.0,7.09,,3,8.197
NEG_003075,pseudo_negative,0,Nagaland,26.759592,95.016193,2016-06-29,,,,510.0,14.15,,83,1.986
NEG_003076,pseudo_negative,0,Nagaland,26.715732,95.176677,2015-05-02,,,,880.0,20.85,,16,2.516
NEG_003077,pseudo_negative,0,Nagaland,26.817378,93.600166,2024-10-30,,,,76.0,1.68,,0,20.739
NEG_003078,pseudo_negative,0,Nagaland,26.835361,93.85078,2012-05-06,,,,74.0,5.03,,0,30.116
NEG_003079,pseudo_negative,0,Nagaland,26.78796,94.091309,2016-09-20,,,,87.0,2.37,,0,32.36
NEG_003080,pseudo_negative,0,Nagaland,26.955334,94.203177,2012-05-24,,,,83.0,3.76,,0,40.964
NEG_003081,pseudo_negative,0,Nagaland,26.852023,94.49622,2008-05-02,,,,92.0,2.38,,0,18.808
NEG_003082,pseudo_negative,0,Nagaland,26.830732,94.62853,2014-06-29,,,,100.0,3.75,,0,12.747
NEG_003083,pseudo_negative,0,Nagaland,26.878473,95.03259,2025-06-17,,,,337.0,22.78,,38,5.753
NEG_003084,pseudo_negative,0,Nagaland,26.96742,95.081441,2016-07-06,,,,122.0,1.68,,0,13.491
NEG_003085,pseudo_negative,0,Nagaland,25.410512,93.692301,2016-08-02,,,,516.0,27.69,,10,6.768
NEG_003086,pseudo_negative,0,Nagaland,25.469318,93.946311,2026-05-05,,,,1036.0,16.24,,21,4.177
NEG_003087,pseudo_negative,0,Nagaland,25.515339,94.088719,2010-05-02,,,,2072.0,13.51,,66,4.291
NEG_003088,pseudo_negative,0,Nagaland,25.484833,94.291257,2009-10-18,,,,2047.0,10.5,,17,7.018
NEG_003089,pseudo_negative,0,Nagaland,25.371871,94.419449,2007-11-19,,,,1481.0,21.78,,5,4.129
NEG_003090,pseudo_negative,0,Nagaland,25.376884,94.748247,2014-05-05,,,,1458.0,20.11,,0,12.036
NEG_003091,pseudo_negative,0,Nagaland,25.508919,94.842651,2021-09-01,,,,1752.0,37.0,,33,7.651
NEG_003092,pseudo_negative,0,Nagaland,25.397067,95.119094,2023-05-25,,,,245.0,3.71,,0,30.982
NEG_003093,pseudo_negative,0,Nagaland,25.664313,93.587782,2015-08-04,,,,260.0,11.6,,0,10.289
