record_id,source,State,Latitude,Longitude,date,year,month,nearest_inventory_distance_km,landslide_event
NEG_003476,pseudo_negative,Sikkim,27.288233,88.179373,2011-05-07,2011,5,1.1264,0
NEG_003477,pseudo_negative,Sikkim,27.284467,88.525772,2012-11-11,2012,11,2.0103,0
NEG_003478,pseudo_negative,Sikkim,27.289133,88.673647,2022-11-24,2022,11,3.1602,0
NEG_003479,pseudo_negative,Sikkim,27.24827,88.813424,2008-07-03,2008,7,2.7468,0
NEG_003480,pseudo_negative,Sikkim,27.236924,88.833438,2011-04-03,2011,4,5.0298,0
NEG_003481,pseudo_negative,Sikkim,27.328616,87.947084,2005-09-13,2005,9,13.6518,0
NEG_003482,pseudo_negative,Sikkim,27.365666,88.15271,2021-09-01,2021,9,4.191,0
NEG_003483,pseudo_negative,Sikkim,27.311491,88.232518,2016-11-16,2016,11,1.6292,0
NEG_003484,pseudo_negative,Sikkim,27.410188,88.420344,2014-07-23,2014,7,5.6199,0
NEG_003485,pseudo_negative,Sikkim,27.325741,88.699793,2006-06-30,2006,6,4.8524,0
NEG_003486,pseudo_negative,Sikkim,27.32248,88.73087,2008-05-16,2008,5,5.4428,0
NEG_003487,pseudo_negative,Sikkim,27.422413,87.975438,2023-06-24,2023,6,17.5383,0
NEG_003488,pseudo_negative,Sikkim,27.464945,88.150532,2015-06-24,2015,6,13.8593,0
NEG_003489,pseudo_negative,Sikkim,27.495082,88.230413,2011-07-20,2011,7,13.4002,0
NEG_003490,pseudo_negative,Sikkim,27.517749,88.445653,2018-11-24,2018,11,5.5171,0
NEG_003491,pseudo_negative,Sikkim,27.426216,88.530983,2018-05-07,2018,5,1.2271,0
NEG_003492,pseudo_negative,Sikkim,27.470969,88.668998,2025-10-23,2025,10,6.5861,0
NEG_003493,pseudo_negative,Sikkim,27.475192,88.819303,2026-10-28,2026,10,10.2217,0
NEG_003494,pseudo_negative,Sikkim,27.436991,88.896096,2014-11-23,2014,11,10.0525,0
NEG_003495,pseudo_negative,Sikkim,27.527598,87.981806,2018-06-11,2018,6,27.8529,0
NEG_003496,pseudo_negative,Sikkim,27.620944,88.072921,2012-08-12,2012,8,32.7793,0
NEG_003497,pseudo_negative,Sikkim,27.573368,88.212392,2008-07-19,2008,7,21.8647,0
NEG_003498,pseudo_negative,Sikkim,27.639991,88.416012,2024-05-31,2024,5,14.166,0
NEG_003499,pseudo_negative,Sikkim,27.614477,88.517933,2008-07-23,2008,7,8.797,0
NEG_003500,pseudo_negative,Sikkim,27.623361,88.805148,2025-08-06,2025,8,9.1591,0
NEG_003501,pseudo_negative,Sikkim,27.611713,88.899418,2008-10-10,2008,10,17.8358,0
NEG_003502,pseudo_negative,Sikkim,27.71652,88.031694,2015-08-21,2015,8,44.0569,0
NEG_003503,pseudo_negative,Sikkim,27.658901,88.184286,2006-09-09,2006,9,31.6859,0
NEG_003504,pseudo_negative,Sikkim,27.745591,88.276755,2012-05-19,2012,5,31.9602,0
NEG_003505,pseudo_negative,Sikkim,27.69263,88.39864,2023-05-03,2023,5,15.3337,0
NEG_003506,pseudo_negative,Sikkim,27.757187,88.490089,2010-05-11,2010,5,5.2808,0
NEG_003507,pseudo_negative,Sikkim,27.716934,88.634871,2019-07-25,2019,7,5.8098,0
NEG_003508,pseudo_negative,Sikkim,27.643881,88.762999,2010-09-02,2010,9,4.59,0
NEG_003509,pseudo_negative,Sikkim,27.655262,88.856184,2007-05-15,2007,5,12.0714,0
NEG_003510,pseudo_negative,Sikkim,27.820408,87.998759,2017-05-30,2017,5,56.1618,0
NEG_003511,pseudo_negative,Sikkim,27.824754,88.158626,2026-08-04,2026,8,46.3925,0
NEG_003512,pseudo_negative,Sikkim,27.858061,88.294056,2017-08-29,2017,8,27.3161,0
NEG_003513,pseudo_negative,Sikkim,27.803584,88.43783,2023-08-07,2023,8,11.987,0
NEG_003514,pseudo_negative,Sikkim,27.84664,88.558625,2014-05-29,2014,5,10.9536,0
NEG_003515,pseudo_negative,Sikkim,27.842053,88.600736,2024-08-25,2024,8,11.7937,0
NEG_003516,pseudo_negative,Sikkim,27.778951,88.807435,2025-07-15,2025,7,12.3139,0
NEG_003517,pseudo_negative,Sikkim,27.870475,88.911982,2016-04-18,2016,4,26.6355,0
NEG_003518,pseudo_negative,Sikkim,26.970095,87.943664,2022-06-10,2022,6,14.8225,0
NEG_003519,pseudo_negative,Sikkim,27.008453,88.154738,2026-08-06,2026,8,1.1907,0
NEG_003520,pseudo_negative,Sikkim,27.023369,88.326803,2018-08-17,2018,8,3.0543,0
NEG_003521,pseudo_negative,Sikkim,27.030759,88.77944,2006-08-06,2006,8,2.4179,0
NEG_003522,pseudo_negative,Sikkim,27.008656,88.842867,2022-07-30,2022,7,2.3975,0
NEG_003523,pseudo_negative,Sikkim,27.149178,87.967921,2025-08-05,2025,8,11.3888,0
NEG_003524,pseudo_negative,Sikkim,27.140923,88.101987,2006-07-24,2006,7,1.1186,0
NEG_003525,pseudo_negative,Sikkim,27.171589,88.678652,2021-07-12,2021,7,1.4478,0
NEG_003526,pseudo_negative,Sikkim,27.173766,88.815351,2018-05-06,2018,5,6.5156,0
NEG_003527,pseudo_negative,Sikkim,27.10508,88.94031,2012-09-28,2012,9,7.0083,0
NEG_003528,pseudo_negative,Sikkim,27.210649,88.052869,2017-07-02,2017,7,5.5295,0
NEG_003529,pseudo_negative,Sikkim,27.222456,88.135127,2007-05-18,2007,5,3.3907,0
NEG_003530,pseudo_negative,Sikkim,27.202406,88.296088,2022-07-03,2022,7,1.387,0
NEG_003531,pseudo_negative,Sikkim,27.210833,88.537843,2014-06-14,2014,6,3.4798,0
NEG_003532,pseudo_negative,Sikkim,27.285059,88.829356,2023-08-18,2023,8,1.2167,0
NEG_003533,pseudo_negative,Sikkim,27.361434,88.043725,2016-07-04,2016,7,8.2191,0
NEG_003534,pseudo_negative,Sikkim,27.394617,88.179989,2006-07-16,2006,7,5.5204,0
NEG_003535,pseudo_negative,Sikkim,27.383052,88.293048,2017-10-28,2017,10,1.2612,0
NEG_003536,pseudo_negative,Sikkim,27.342565,88.403476,2022-05-15,2022,5,3.4117,0
NEG_003537,pseudo_negative,Sikkim,27.301275,88.660734,2019-05-09,2019,5,2.0355,0
NEG_003538,pseudo_negative,Sikkim,27.354481,88.829367,2022-01-18,2022,1,1.1625,0
NEG_003539,pseudo_negative,Sikkim,27.517723,87.974216,2018-03-28,2018,3,27.4599,0
NEG_003540,pseudo_negative,Sikkim,27.421664,88.124488,2016-11-23,2016,11,10.773,0
NEG_003541,pseudo_negative,Sikkim,27.470769,88.23922,2023-08-02,2023,8,10.7075,0
NEG_003542,pseudo_negative,Sikkim,27.454429,88.436394,2010-08-15,2010,8,7.7714,0
NEG_003543,pseudo_negative,Sikkim,27.508664,88.460398,2013-11-14,2013,11,4.7458,0
NEG_003544,pseudo_negative,Sikkim,27.459574,88.646557,2019-05-28,2019,5,4.0489,0
NEG_003545,pseudo_negative,Sikkim,27.514036,88.752128,2005-06-18,2005,6,10.6226,0
NEG_003546,pseudo_negative,Sikkim,27.471467,88.834905,2013-07-03,2013,7,10.0909,0
NEG_003547,pseudo_negative,Sikkim,27.565052,88.018442,2019-05-02,2019,5,29.4849,0
NEG_003548,pseudo_negative,Sikkim,27.550529,88.123103,2025-05-08,2025,5,23.5318,0
NEG_003549,pseudo_negative,Sikkim,27.595476,88.288513,2024-05-22,2024,5,21.703,0
NEG_003550,pseudo_negative,Sikkim,27.625233,88.398663,2021-05-20,2021,5,13.9904,0
NEG_003551,pseudo_negative,Sikkim,27.554308,88.508175,2018-08-08,2018,8,2.3374,0
NEG_003552,pseudo_negative,Sikkim,27.561994,88.594113,2017-05-05,2017,5,1.5585,0
NEG_003553,pseudo_negative,Sikkim,27.577192,88.702128,2016-06-17,2016,6,4.747,0
NEG_003554,pseudo_negative,Sikkim,27.590251,88.947364,2013-07-27,2013,7,23.1225,0
NEG_003555,pseudo_negative,Sikkim,27.690527,88.028921,2011-07-29,2011,7,41.6474,0
NEG_003556,pseudo_negative,Sikkim,27.6536,88.164424,2010-08-01,2010,8,31.9533,0
NEG_003557,pseudo_negative,Sikkim,27.651932,88.20764,2021-08-25,2021,8,30.1469,0
NEG_003558,pseudo_negative,Sikkim,27.70719,88.425156,2015-07-27,2015,7,12.3958,0
NEG_003559,pseudo_negative,Sikkim,27.757513,88.493306,2019-10-06,2019,10,4.9758,0
NEG_003560,pseudo_negative,Sikkim,27.690238,88.685815,2009-05-02,2009,5,4.9553,0
NEG_003561,pseudo_negative,Sikkim,27.646761,88.778142,2018-06-25,2018,6,5.4602,0
NEG_003562,pseudo_negative,Sikkim,27.652602,88.876047,2024-08-11,2024,8,14.0331,0
NEG_003563,pseudo_negative,Sikkim,27.833491,87.953367,2005-08-14,2005,8,59.8764,0
NEG_003564,pseudo_negative,Sikkim,27.78793,88.118863,2007-06-19,2007,6,46.7221,0
NEG_003565,pseudo_negative,Sikkim,27.761517,88.222361,2019-05-25,2019,5,37.0069,0
NEG_003566,pseudo_negative,Sikkim,27.852671,88.380272,2023-09-15,2023,9,19.7156,0
NEG_003567,pseudo_negative,Sikkim,27.802345,88.478191,2005-08-04,2005,8,8.6982,0
NEG_003568,pseudo_negative,Sikkim,27.812383,88.677554,2016-07-15,2016,7,14.9932,0
NEG_003569,pseudo_negative,Sikkim,27.792563,88.727051,2019-05-26,2019,5,11.862,0
NEG_003570,pseudo_negative,Sikkim,27.86245,88.832065,2006-05-17,2006,5,21.6229,0
NEG_003571,pseudo_negative,Sikkim,27.037331,87.967133,2005-11-17,2005,11,10.081,0
NEG_003572,pseudo_negative,Sikkim,26.999948,88.742769,2025-06-22,2025,6,1.7326,0
NEG_003573,pseudo_negative,Sikkim,26.96672,88.869371,2015-05-28,2015,5,6.9743,0
NEG_003574,pseudo_negative,Sikkim,27.090082,87.957225,2024-11-02,2024,11,11.8771,0
NEG_003575,pseudo_negative,Sikkim,27.073154,88.796883,2024-07-12,2024,7,3.9097,0
NEG_003576,pseudo_negative,Sikkim,27.166309,88.905432,2011-08-01,2011,8,8.1593,0
NEG_003577,pseudo_negative,Sikkim,27.286333,88.021769,2022-09-26,2022,9,5.766,0
NEG_003578,pseudo_negative,Sikkim,27.284176,88.339653,2016-06-06,2016,6,2.9631,0
NEG_003579,pseudo_negative,Sikkim,27.213897,88.810505,2010-05-11,2010,5,5.0236,0
NEG_003580,pseudo_negative,Sikkim,27.213703,88.931028,2017-05-16,2017,5,14.0057,0
NEG_003581,pseudo_negative,Sikkim,27.330773,88.06131,2019-07-14,2019,7,4.3944,0
NEG_003582,pseudo_negative,Sikkim,27.312288,88.105851,2015-09-25,2015,9,1.8529,0
NEG_003583,pseudo_negative,Sikkim,27.345007,88.307521,2022-10-12,2022,10,3.4824,0
NEG_003584,pseudo_negative,Sikkim,27.298212,88.365084,2025-11-26,2025,11,1.0167,0
NEG_003585,pseudo_negative,Sikkim,27.389029,88.664629,2013-07-08,2013,7,2.2804,0
NEG_003586,pseudo_negative,Sikkim,27.397091,88.888785,2020-05-06,2020,5,6.2815,0
NEG_003587,pseudo_negative,Sikkim,27.508415,87.941399,2021-05-27,2021,5,27.4006,0
NEG_003588,pseudo_negative,Sikkim,27.455774,88.16875,2022-09-13,2022,9,12.1756,0
NEG_003589,pseudo_negative,Sikkim,27.422021,88.259028,2006-11-18,2006,11,5.5694,0
NEG_003590,pseudo_negative,Sikkim,27.421248,88.363989,2010-11-20,2010,11,2.4356,0
NEG_003591,pseudo_negative,Sikkim,27.508672,88.555353,2025-07-17,2025,7,1.0353,0
NEG_003592,pseudo_negative,Sikkim,27.509866,88.685197,2007-09-25,2007,9,5.6793,0
NEG_003593,pseudo_negative,Sikkim,27.512304,88.716182,2012-11-09,2012,11,7.627,0
NEG_003594,pseudo_negative,Sikkim,27.473513,88.851045,2019-08-16,2019,8,10.821,0
NEG_003595,pseudo_negative,Sikkim,27.622195,88.043365,2015-07-02,2015,7,34.1127,0
NEG_003596,pseudo_negative,Sikkim,27.528632,88.179915,2025-08-06,2025,8,19.0838,0
NEG_003597,pseudo_negative,Sikkim,27.592353,88.273494,2006-08-18,2006,8,22.1026,0
NEG_003598,pseudo_negative,Sikkim,27.598781,88.332477,2022-07-12,2022,7,17.7733,0
NEG_003599,pseudo_negative,Sikkim,27.563922,88.544418,2018-09-10,2018,9,3.4283,0
NEG_003600,pseudo_negative,Sikkim,27.543247,88.672476,2007-07-06,2007,7,2.1342,0
NEG_003601,pseudo_negative,Sikkim,27.56338,88.782625,2022-09-07,2022,9,10.757,0
NEG_003602,pseudo_negative,Sikkim,27.592696,88.950136,2026-08-23,2026,8,23.2622,0
NEG_003603,pseudo_negative,Sikkim,27.73815,87.968172,2009-06-19,2009,6,49.2741,0
NEG_003604,pseudo_negative,Sikkim,27.728261,88.070306,2020-08-14,2020,8,43.7376,0
NEG_003605,pseudo_negative,Sikkim,27.695459,88.22431,2024-10-15,2024,10,32.3116,0
NEG_003606,pseudo_negative,Sikkim,27.666057,88.367615,2025-11-30,2025,11,19.3984,0
NEG_003607,pseudo_negative,Sikkim,27.64603,88.515229,2005-11-02,2005,11,7.7812,0
NEG_003608,pseudo_negative,Sikkim,27.693247,88.627937,2012-07-09,2012,7,3.5411,0
NEG_003609,pseudo_negative,Sikkim,27.658893,88.803136,2017-07-16,2017,7,7.0249,0
NEG_003610,pseudo_negative,Sikkim,27.739499,88.852147,2022-07-06,2022,7,12.6287,0
NEG_003611,pseudo_negative,Sikkim,27.849012,87.947723,2015-07-25,2015,7,61.6047,0
NEG_003612,pseudo_negative,Sikkim,27.82302,88.138826,2019-05-02,2019,5,47.6866,0
NEG_003613,pseudo_negative,Sikkim,27.84544,88.246429,2018-11-17,2018,11,31.0735,0
NEG_003614,pseudo_negative,Sikkim,27.763302,88.378086,2015-05-12,2015,5,16.3015,0
NEG_003615,pseudo_negative,Sikkim,27.868088,88.569943,2012-11-10,2012,11,13.493,0
NEG_003616,pseudo_negative,Sikkim,27.762016,88.699318,2008-05-26,2008,5,9.2619,0
NEG_003617,pseudo_negative,Sikkim,27.827397,88.803053,2006-06-10,2006,6,16.908,0
NEG_003618,pseudo_negative,Sikkim,27.830806,88.847318,2022-05-04,2022,5,19.2873,0
NEG_003619,pseudo_negative,Sikkim,27.032889,87.986817,2012-05-16,2012,5,8.1921,0
NEG_003620,pseudo_negative,Sikkim,26.969503,88.149749,2015-08-04,2015,8,1.5975,0
NEG_003621,pseudo_negative,Sikkim,27.000213,88.930471,2019-08-25,2019,8,7.1825,0
NEG_003622,pseudo_negative,Sikkim,27.176146,87.999147,2014-09-02,2014,9,8.6477,0
NEG_003623,pseudo_negative,Sikkim,27.1715,88.58677,2014-08-05,2014,8,1.4922,0
NEG_003624,pseudo_negative,Sikkim,27.074231,88.748795,2023-09-19,2023,9,4.7928,0
NEG_003625,pseudo_negative,Sikkim,27.088071,88.913423,2011-10-21,2011,10,4.422,0
NEG_003626,pseudo_negative,Sikkim,27.215056,88.035486,2013-05-24,2013,5,7.0356,0
NEG_003627,pseudo_negative,Sikkim,27.210501,88.251446,2024-09-14,2024,9,1.4998,0
NEG_003628,pseudo_negative,Sikkim,27.200064,88.530015,2019-07-22,2019,7,2.3626,0
NEG_003629,pseudo_negative,Sikkim,27.215007,88.796304,2025-09-04,2025,9,4.4003,0
NEG_003630,pseudo_negative,Sikkim,27.25459,88.940898,2009-07-09,2009,7,12.2808,0
NEG_003631,pseudo_negative,Sikkim,27.299073,88.056097,2018-08-21,2018,8,2.4018,0
NEG_003632,pseudo_negative,Sikkim,27.379435,88.103285,2019-09-19,2019,9,7.4937,0
NEG_003633,pseudo_negative,Sikkim,27.305016,88.315791,2015-11-27,2015,11,2.3259,0
NEG_003634,pseudo_negative,Sikkim,27.3882,88.358368,2011-05-19,2011,5,1.0452,0
NEG_003635,pseudo_negative,Sikkim,27.381923,88.467424,2024-05-27,2024,5,1.7081,0
NEG_003636,pseudo_negative,Sikkim,27.313139,88.583832,2015-05-23,2015,5,2.2758,0
NEG_003637,pseudo_negative,Sikkim,27.317455,88.723278,2011-11-10,2011,11,5.7147,0
NEG_003638,pseudo_negative,Sikkim,27.350929,88.861758,2015-04-06,2015,4,2.2934,0
NEG_003639,pseudo_negative,Sikkim,27.452685,87.95426,2026-05-01,2026,5,21.4916,0
NEG_003640,pseudo_negative,Sikkim,27.447302,88.162492,2006-08-03,2006,8,11.6274,0
NEG_003641,pseudo_negative,Sikkim,27.48229,88.306041,2011-09-06,2011,9,9.4508,0
NEG_003642,pseudo_negative,Sikkim,27.510594,88.444941,2024-05-26,2024,5,5.9088,0
NEG_003643,pseudo_negative,Sikkim,27.518883,88.721502,2025-06-24,2025,6,7.6756,0
NEG_003644,pseudo_negative,Sikkim,27.494253,88.840307,2016-07-23,2016,7,12.6772,0
NEG_003645,pseudo_negative,Sikkim,27.630554,87.964202,2016-05-04,2016,5,38.9711,0
NEG_003646,pseudo_negative,Sikkim,27.535351,88.19159,2013-05-04,2013,5,19.2674,0
NEG_003647,pseudo_negative,Sikkim,27.620048,88.225424,2010-08-07,2010,8,26.2294,0
NEG_003648,pseudo_negative,Sikkim,27.572444,88.427047,2019-06-20,2019,6,8.1189,0
NEG_003649,pseudo_negative,Sikkim,27.595516,88.557887,2016-08-12,2016,8,4.7711,0
NEG_003650,pseudo_negative,Sikkim,27.611245,88.709424,2022-05-15,2022,5,2.4542,0
NEG_003651,pseudo_negative,Sikkim,27.610238,88.905786,2015-05-11,2015,5,18.4768,0
NEG_003652,pseudo_negative,Sikkim,27.749346,87.980269,2026-05-09,2026,5,49.7087,0
NEG_003653,pseudo_negative,Sikkim,27.70898,88.100915,2014-08-27,2014,8,40.3406,0
NEG_003654,pseudo_negative,Sikkim,27.642549,88.265898,2005-04-07,2005,4,25.7919,0
NEG_003655,pseudo_negative,Sikkim,27.713847,88.347023,2006-07-28,2006,7,19.6805,0
NEG_003656,pseudo_negative,Sikkim,27.666329,88.572185,2021-05-17,2021,5,2.7205,0
NEG_003657,pseudo_negative,Sikkim,27.702016,88.696583,2007-07-14,2007,7,4.5006,0
NEG_003658,pseudo_negative,Sikkim,27.695515,88.73729,2006-07-06,2006,7,1.0249,0
NEG_003659,pseudo_negative,Sikkim,27.745685,88.922021,2006-06-03,2006,6,19.2077,0
NEG_003660,pseudo_negative,Sikkim,27.758555,87.979373,2026-06-21,2026,6,50.6361,0
NEG_003661,pseudo_negative,Sikkim,27.855317,88.127785,2025-11-21,2025,11,50.9349,0
NEG_003662,pseudo_negative,Sikkim,27.837043,88.307987,2021-07-26,2021,7,25.0977,0
NEG_003663,pseudo_negative,Sikkim,27.792375,88.358854,2007-05-28,2007,5,18.7428,0
NEG_003664,pseudo_negative,Sikkim,27.867004,88.489432,2023-06-23,2023,6,14.1272,0
NEG_003665,pseudo_negative,Sikkim,27.868378,88.579463,2010-10-11,2010,10,13.739,0
NEG_003666,pseudo_negative,Sikkim,27.78969,88.736721,2010-09-27,2010,9,11.4883,0
NEG_003667,pseudo_negative,Sikkim,27.770195,88.90228,2005-05-07,2005,5,18.5986,0
NEG_003668,pseudo_negative,Sikkim,27.018309,87.956012,2019-05-15,2019,5,11.5023,0
NEG_003669,pseudo_negative,Sikkim,27.04594,88.137571,2012-11-07,2012,11,1.305,0
NEG_003670,pseudo_negative,Sikkim,26.980918,88.496908,2006-08-06,2006,8,2.1828,0
NEG_003671,pseudo_negative,Sikkim,26.974921,88.723346,2008-05-12,2008,5,1.2233,0
NEG_003672,pseudo_negative,Sikkim,27.056625,88.9197,2006-08-25,2006,8,4.1809,0
NEG_003673,pseudo_negative,Sikkim,27.090993,87.958143,2023-09-13,2023,9,11.7845,0
NEG_003674,pseudo_negative,Sikkim,27.101152,88.068415,2026-05-21,2026,5,1.247,0
NEG_003675,pseudo_negative,Sikkim,27.154524,88.785934,2026-09-28,2026,9,3.7999,0
NEG_003676,pseudo_negative,Sikkim,27.088221,88.877072,2015-07-11,2015,7,1.2951,0
NEG_003677,pseudo_negative,Sikkim,27.289194,88.018417,2023-11-10,2023,11,6.1128,0
NEG_003678,pseudo_negative,Sikkim,27.259833,88.100969,2014-06-28,2014,6,2.0171,0
NEG_003679,pseudo_negative,Sikkim,27.238511,88.254927,2013-05-29,2013,5,1.0328,0
NEG_003680,pseudo_negative,Sikkim,27.281421,88.462505,2019-11-07,2019,11,2.5407,0
NEG_003681,pseudo_negative,Sikkim,27.268756,88.618753,2018-07-12,2018,7,2.1155,0
NEG_003682,pseudo_negative,Sikkim,27.256767,88.772943,2021-05-25,2021,5,1.3506,0
NEG_003683,pseudo_negative,Sikkim,27.273592,88.836018,2018-05-28,2018,5,2.5846,0
NEG_003684,pseudo_negative,Sikkim,27.309365,87.96316,2019-06-07,2019,6,11.651,0
NEG_003685,pseudo_negative,Sikkim,27.370491,88.18048,2009-07-17,2009,7,3.0448,0
NEG_003686,pseudo_negative,Sikkim,27.331546,88.295722,2014-06-04,2014,6,3.154,0
NEG_003687,pseudo_negative,Sikkim,27.305791,88.348199,2005-05-19,2005,5,2.0039,0
NEG_003688,pseudo_negative,Sikkim,27.30826,88.652001,2012-11-11,2012,11,1.9076,0
NEG_003689,pseudo_negative,Sikkim,27.398293,88.881178,2008-08-10,2008,8,5.8099,0
NEG_003690,pseudo_negative,Sikkim,27.493577,87.978778,2015-05-11,2015,5,24.2458,0
NEG_003691,pseudo_negative,Sikkim,27.479151,88.188641,2015-12-13,2015,12,13.5985,0
NEG_003692,pseudo_negative,Sikkim,27.430839,88.295141,2014-08-29,2014,8,4.0971,0
NEG_003693,pseudo_negative,Sikkim,27.423067,88.362458,2026-08-03,2026,8,2.5936,0
NEG_003694,pseudo_negative,Sikkim,27.526034,88.495485,2020-05-06,2020,5,1.0627,0
NEG_003695,pseudo_negative,Sikkim,27.476528,88.64704,2013-08-08,2013,8,5.2956,0
NEG_003696,pseudo_negative,Sikkim,27.420598,88.780811,2020-05-14,2020,5,4.8205,0
NEG_003697,pseudo_negative,Sikkim,27.483893,88.914066,2011-09-14,2011,9,15.2317,0
NEG_003698,pseudo_negative,Sikkim,27.585251,87.976557,2008-11-29,2008,11,33.4518,0
NEG_003699,pseudo_negative,Sikkim,27.537326,88.187266,2024-05-25,2024,5,19.6976,0
NEG_003700,pseudo_negative,Sikkim,27.586411,88.198545,2006-11-18,2006,11,23.7667,0
NEG_003701,pseudo_negative,Sikkim,27.568905,88.385566,2018-07-08,2018,7,11.6933,0
NEG_003702,pseudo_negative,Sikkim,27.619224,88.475244,2013-06-17,2013,6,9.5935,0
NEG_003703,pseudo_negative,Sikkim,27.607201,88.749688,2014-08-19,2014,8,4.9869,0
NEG_003704,pseudo_negative,Sikkim,27.605119,88.901655,2018-05-27,2018,5,18.3405,0
NEG_003705,pseudo_negative,Sikkim,27.64856,88.062442,2018-11-02,2018,11,35.9637,0
NEG_003706,pseudo_negative,Sikkim,27.713026,88.183797,2016-09-17,2016,9,36.7213,0
NEG_003707,pseudo_negative,Sikkim,27.725654,88.26075,2020-01-12,2020,1,31.5278,0
NEG_003708,pseudo_negative,Sikkim,27.671162,88.441804,2024-08-09,2024,8,12.1851,0
NEG_003709,pseudo_negative,Sikkim,27.701003,88.487079,2017-05-31,2017,5,6.7278,0
NEG_003710,pseudo_negative,Sikkim,27.709527,88.633404,2025-05-03,2025,5,5.1006,0
NEG_003711,pseudo_negative,Sikkim,27.722521,88.71549,2006-08-25,2006,8,4.6244,0
NEG_003712,pseudo_negative,Sikkim,27.653779,88.86505,2016-09-05,2016,9,12.9556,0
NEG_003713,pseudo_negative,Sikkim,27.819683,87.940652,2020-07-17,2020,7,59.3885,0
NEG_003714,pseudo_negative,Sikkim,27.83244,88.071623,2022-06-02,2022,6,53.4211,0
NEG_003715,pseudo_negative,Sikkim,27.837706,88.278701,2013-05-09,2013,5,27.7996,0
NEG_003716,pseudo_negative,Sikkim,27.837079,88.324458,2017-07-18,2017,7,23.6156,0
NEG_003717,pseudo_negative,Sikkim,27.785639,88.513956,2025-07-07,2025,7,4.9647,0
NEG_003718,pseudo_negative,Sikkim,27.7752,88.62632,2008-04-16,2008,4,8.699,0
NEG_003719,pseudo_negative,Sikkim,27.828691,88.796963,2023-05-30,2023,5,16.8282,0
NEG_003720,pseudo_negative,Sikkim,27.782118,88.867336,2012-06-27,2012,6,16.5369,0
NEG_003721,pseudo_negative,Sikkim,26.981978,88.034355,2010-07-02,2010,7,7.2134,0
NEG_003722,pseudo_negative,Sikkim,27.020743,88.387559,2012-11-05,2012,11,2.0189,0
NEG_003723,pseudo_negative,Sikkim,27.034433,88.564891,2009-05-23,2009,5,1.0695,0
NEG_003724,pseudo_negative,Sikkim,26.951166,88.753844,2014-01-11,2014,1,2.5035,0
NEG_003725,pseudo_negative,Sikkim,27.045153,88.846909,2022-09-16,2022,9,1.5204,0
NEG_003726,pseudo_negative,Sikkim,27.13289,87.961785,2021-08-20,2021,8,11.8751,0
NEG_003727,pseudo_negative,Sikkim,27.066792,88.271263,2016-09-07,2016,9,1.0646,0
NEG_003728,pseudo_negative,Sikkim,27.141625,88.419141,2010-08-30,2010,8,1.4251,0
NEG_003729,pseudo_negative,Sikkim,27.167624,88.529387,2008-09-06,2008,9,1.0186,0
NEG_003730,pseudo_negative,Sikkim,27.143225,88.698943,2011-06-08,2011,6,1.479,0
NEG_003731,pseudo_negative,Sikkim,27.15803,88.709723,2023-07-20,2023,7,1.9204,0
NEG_003732,pseudo_negative,Sikkim,27.08242,88.849606,2017-04-25,2017,4,1.4418,0
NEG_003733,pseudo_negative,Sikkim,27.265228,88.033274,2013-06-20,2013,6,4.364,0
NEG_003734,pseudo_negative,Sikkim,27.18199,88.168953,2009-05-04,2009,5,1.3843,0
NEG_003735,pseudo_negative,Sikkim,27.188664,88.468319,2019-09-14,2019,9,2.2021,0
NEG_003736,pseudo_negative,Sikkim,27.281159,88.67073,2024-04-30,2024,4,2.8888,0
NEG_003737,pseudo_negative,Sikkim,27.284172,88.947349,2022-09-10,2022,9,11.4604,0
NEG_003738,pseudo_negative,Sikkim,27.367571,87.953046,2013-11-19,2013,11,14.9148,0
NEG_003739,pseudo_negative,Sikkim,27.330247,88.067346,2018-07-31,2018,7,4.124,0
NEG_003740,pseudo_negative,Sikkim,27.344478,88.284546,2026-06-19,2026,6,1.3798,0
NEG_003741,pseudo_negative,Sikkim,27.350553,88.533268,2006-04-26,2006,4,2.4159,0
NEG_003742,pseudo_negative,Sikkim,27.394113,88.670243,2012-05-30,2012,5,2.4507,0
NEG_003743,pseudo_negative,Sikkim,27.331907,88.785689,2008-12-29,2008,12,3.637,0
NEG_003744,pseudo_negative,Sikkim,27.342833,88.897083,2005-08-06,2005,8,5.8852,0
NEG_003745,pseudo_negative,Sikkim,27.507409,88.041648,2022-11-11,2022,11,22.7448,0
NEG_003746,pseudo_negative,Sikkim,27.424344,88.12989,2018-07-18,2018,7,10.8222,0
NEG_003747,pseudo_negative,Sikkim,27.498201,88.271473,2017-05-03,2017,5,11.9426,0
NEG_003748,pseudo_negative,Sikkim,27.47206,88.409161,2011-06-16,2011,6,9.5053,0
NEG_003749,pseudo_negative,Sikkim,27.468,88.643211,2019-05-15,2019,5,4.3818,0
NEG_003750,pseudo_negative,Sikkim,27.442419,88.709801,2010-05-22,2010,5,6.6052,0
NEG_003751,pseudo_negative,Sikkim,27.44499,88.954734,2019-07-12,2019,7,14.692,0
NEG_003752,pseudo_negative,Sikkim,27.57102,87.97712,2014-10-01,2014,10,32.0797,0
NEG_003753,pseudo_negative,Sikkim,27.581062,88.158561,2019-01-30,2019,1,25.2775,0
NEG_003754,pseudo_negative,Sikkim,27.60445,88.209166,2015-10-15,2015,10,25.1541,0
