latitude,longitude,elevation_m,slope_deg,terrain_status
26.77913,93.75097,84.0,6.89,ok
24.6536,91.49378,6.0,2.33,ok
24.61969,91.48093,9.0,5.2,ok
24.60275,91.72091,11.0,3.68,ok
24.5326,91.73138,16.0,4.65,ok
24.66062,92.85073,25.0,2.33,ok
24.67855,92.84976,26.0,0.0,ok
24.66805,92.84879,24.0,3.3,ok
24.66772,92.82404,27.0,3.68,ok
24.61074,92.87443,28.0,1.65,ok
24.46267,93.93857,772.0,1.65,ok
24.40588,93.36362,292.0,16.03,ok
24.39725,93.3708,277.0,18.14,ok
24.42269,93.41506,679.0,36.04,ok
24.43194,93.38731,364.0,19.57,ok
24.43754,93.41737,542.0,32.72,ok
24.41075,93.42014,790.0,48.27,ok
24.90405,91.78017,20.0,5.21,ok
24.86018,91.83203,21.0,1.65,ok
24.87014,91.99784,16.0,8.2,ok
24.84933,91.98154,16.0,1.65,ok
24.85726,91.97677,18.0,8.2,ok
24.82293,92.53465,22.0,6.78,ok
25.16543,93.34345,546.0,25.21,ok
25.22727,93.38059,627.0,27.13,ok
25.20366,93.37577,930.0,28.82,ok
25.17163,93.41823,521.0,41.69,ok
25.19527,93.39922,1148.0,21.26,ok
25.22745,93.74719,1874.0,28.38,ok
25.21527,93.75336,1952.0,10.98,ok
25.61149,93.61637,354.0,3.32,ok
25.61417,93.60855,321.0,5.97,ok
25.83803,92.65388,508.0,1.67,ok
25.8878,93.88644,159.0,0.0,ok
25.89757,93.14727,158.0,4.7,ok
26.11962,93.48512,1039.0,13.98,ok
26.22542,92.83588,613.0,14.09,ok
26.12612,93.69202,222.0,10.57,ok
26.14452,93.76174,148.0,8.29,ok
26.16629,93.76824,141.0,1.67,ok
26.16938,93.69513,185.0,3.34,ok
26.17192,93.76319,154.0,2.36,ok
26.72433,91.38822,101.0,1.68,ok
26.51758,92.40613,61.0,1.67,ok
26.57863,93.30886,93.0,7.45,ok
26.55361,93.27308,175.0,11.1,ok
26.54766,92.85736,79.0,1.68,ok
26.55343,92.8827,70.0,5.28,ok
26.41754,93.7127,197.0,19.44,ok
26.4172,93.76605,147.0,14.11,ok
26.42877,94.27047,229.0,5.28,ok
26.87183,91.11264,367.0,43.86,ok
26.99047,92.94896,197.0,4.75,ok
24.4159,91.27588,10.0,2.33,ok
24.40803,91.30004,13.0,5.19,ok
26.92918,93.30336,144.0,2.38,ok
24.40593,91.59325,42.0,6.76,ok
24.49502,92.7553,108.0,8.18,ok
24.4597,92.73882,141.0,13.05,ok
24.4955,92.79579,39.0,4.65,ok
24.43753,93.58733,802.0,21.35,ok
24.43279,93.60092,981.0,35.16,ok
24.38851,93.57577,1064.0,25.07,ok
24.43007,93.54147,706.0,6.76,ok
24.38481,93.52714,984.0,22.51,ok
24.41133,93.5411,899.0,19.8,ok
24.75762,91.19545,4.0,3.3,ok
24.48204,93.97585,828.0,5.92,ok
24.49221,93.96616,773.0,3.68,ok
25.05401,93.12367,676.0,16.19,ok
25.08186,93.1559,1103.0,26.81,ok
24.8106,92.71026,59.0,5.93,ok
24.83704,92.67332,22.0,4.94,ok
24.79684,92.68686,23.0,5.21,ok
25.09482,93.36295,1000.0,44.61,ok
25.13975,93.42131,511.0,23.76,ok
25.47372,93.00314,170.0,33.71,ok
25.42514,93.06425,261.0,23.86,ok
25.46593,93.0625,232.0,11.58,ok
25.47554,93.05247,240.0,11.8,ok
25.8699,92.53483,583.0,10.03,ok
25.66997,93.38953,292.0,5.98,ok
25.85998,93.42756,199.0,5.25,ok
25.85897,92.97406,94.0,3.33,ok
26.38555,92.24179,61.0,1.67,ok
26.3259,92.60548,63.0,2.36,ok
26.02196,93.68343,205.0,6.84,ok
25.97466,93.65853,197.0,0.0,ok
26.27932,93.18109,113.0,5.27,ok
26.29499,93.43199,787.0,17.87,ok
26.0897,93.71035,176.0,1.67,ok
26.04056,93.7208,156.0,3.73,ok
26.65598,92.68926,66.0,0.0,ok
26.63281,93.68346,100.0,6.02,ok
26.63393,93.63943,85.0,3.35,ok
26.46132,94.08752,97.0,0.0,ok
26.81883,91.45585,291.0,33.38,ok
26.87604,92.73943,86.0,1.68,ok
26.93548,91.61999,753.0,32.88,ok
27.01354,93.1508,422.0,24.91,ok
26.81103,93.99586,83.0,1.68,ok
26.80765,93.99098,81.0,1.68,ok
26.77391,94.00428,81.0,1.68,ok
26.81079,94.01648,84.0,0.0,ok
26.80792,94.30892,98.0,5.3,ok
26.79558,94.35882,94.0,2.37,ok
26.77788,94.35599,98.0,3.75,ok
26.75454,94.37768,106.0,1.68,ok
24.66026,91.89077,13.0,1.65,ok
24.62783,91.858,15.0,3.68,ok
24.33999,91.2812,8.0,1.64,ok
24.33201,93.80524,1055.0,15.24,ok
24.35363,93.85095,767.0,3.29,ok
24.70018,91.76316,12.0,3.3,ok
24.74137,91.83966,13.0,2.33,ok
24.82774,92.19142,16.0,2.33,ok
25.30897,92.82606,946.0,20.11,ok
25.19552,93.57223,904.0,25.0,ok
25.52799,93.04823,164.0,20.88,ok
25.54281,93.01345,190.0,5.97,ok
25.55448,93.01106,154.0,5.24,ok
25.462,93.27537,632.0,14.96,ok
25.77112,93.12011,139.0,5.25,ok
25.59149,92.78685,339.0,3.32,ok
25.58014,92.74686,451.0,4.69,ok
25.98413,93.54438,178.0,3.33,ok
26.01069,94.15152,543.0,35.61,ok
26.33959,93.75422,246.0,4.72,ok
26.29253,93.75279,236.0,16.27,ok
26.53016,91.72008,63.0,1.68,ok
26.58073,92.51066,59.0,2.37,ok
26.41415,93.14924,658.0,6.01,ok
26.51148,93.63983,414.0,13.27,ok
26.53676,93.66754,267.0,18.11,ok
26.5303,93.60677,474.0,16.07,ok
26.55565,93.65711,275.0,27.06,ok
26.52695,93.67168,283.0,14.03,ok
26.45574,93.93516,96.0,1.67,ok
26.49014,93.89035,100.0,0.0,ok
26.71096,94.20088,104.0,1.68,ok
26.71665,94.17086,93.0,2.37,ok
26.91444,91.36236,962.0,39.71,ok
27.02923,91.9261,2752.0,17.91,ok
27.0161,92.04238,1607.0,19.54,ok
26.8371,93.37768,87.0,0.0,ok
27.03878,93.98316,86.0,2.38,ok
24.47144,91.1623,8.0,1.65,ok
24.45549,91.20105,7.0,2.33,ok
27.01107,92.41545,686.0,11.15,ok
24.36888,92.06759,112.0,17.6,ok
24.72311,91.23874,5.0,1.65,ok
24.59267,92.47252,26.0,5.92,ok
24.54087,92.47729,40.0,11.39,ok
24.58323,92.50877,56.0,8.81,ok
24.56371,92.54821,37.0,13.72,ok
24.57305,92.48374,32.0,4.65,ok
23.86749,93.02305,695.0,27.28,ok
23.85162,93.00485,523.0,40.39,ok
23.94271,93.41324,744.0,5.17,ok
23.92816,93.35932,662.0,18.08,ok
23.91167,93.34819,905.0,31.24,ok
23.91375,93.41869,1034.0,24.78,ok
24.02579,93.84786,1100.0,14.79,ok
23.96678,93.85802,1576.0,20.14,ok
23.97172,93.84139,1233.0,24.66,ok
23.97831,94.28164,151.0,3.28,ok
24.20392,93.15048,401.0,12.32,ok
24.13744,93.14313,506.0,23.46,ok
24.16393,93.11634,490.0,31.32,ok
24.14545,93.13063,470.0,25.99,ok
24.18658,93.16039,536.0,4.92,ok
23.99813,94.35442,192.0,29.37,ok
24.22162,93.24142,1177.0,33.2,ok
24.2399,93.16727,675.0,45.31,ok
24.23437,93.22835,844.0,19.31,ok
24.2686,93.24151,314.0,14.57,ok
24.27992,93.2106,582.0,21.32,ok
23.93012,94.57769,176.0,9.48,ok
24.08488,93.618,1141.0,7.3,ok
24.08036,93.6126,1143.0,14.55,ok
24.06573,93.68765,1385.0,15.21,ok
24.06675,93.63282,1247.0,23.08,ok
24.08163,93.60538,1172.0,43.02,ok
24.21592,93.7306,1349.0,20.51,ok
24.26051,93.75691,1194.0,19.06,ok
24.23512,93.69316,902.0,20.18,ok
24.09171,93.9774,1602.0,20.49,ok
24.06563,93.99224,839.0,34.89,ok
24.36217,93.95787,1280.0,28.92,ok
24.10533,94.59666,114.0,2.32,ok
24.68861,94.73109,155.0,3.69,ok
24.75285,94.66723,805.0,41.78,ok
24.44882,94.74521,192.0,11.49,ok
24.48536,94.72668,125.0,7.33,ok
24.51069,94.70202,147.0,1.65,ok
24.81309,94.67589,1179.0,15.85,ok
24.83008,94.66633,1077.0,19.21,ok
25.12129,93.26153,655.0,23.85,ok
25.16342,93.26477,966.0,34.49,ok
25.13894,93.6354,1644.0,27.52,ok
25.06095,93.45004,396.0,8.22,ok
25.03712,93.48586,693.0,28.89,ok
25.03012,93.90358,1117.0,9.28,ok
25.02718,94.65704,1031.0,22.8,ok
25.03016,94.63906,1186.0,14.65,ok
25.42465,93.51175,836.0,26.26,ok
25.4151,93.42872,690.0,18.28,ok
25.36063,93.94274,1343.0,23.85,ok
25.38696,93.91953,2015.0,34.16,ok
25.42334,94.6697,2378.0,5.24,ok
25.41478,94.67978,2016.0,44.94,ok
25.44602,94.67233,2147.0,9.86,ok
25.48277,94.67079,2227.0,35.39,ok
25.48136,94.72722,2119.0,20.13,ok
25.51609,93.11093,213.0,5.24,ok
25.53512,93.07846,187.0,3.32,ok
25.51436,93.08374,171.0,6.82,ok
25.55576,93.17187,326.0,8.88,ok
25.51538,93.43744,525.0,11.01,ok
25.48318,93.44002,428.0,22.54,ok
25.49948,93.47535,410.0,11.59,ok
25.53329,93.4825,377.0,7.01,ok
25.45324,93.95763,1219.0,14.62,ok
25.63675,93.79695,672.0,19.98,ok
25.4887,94.50504,1048.0,19.42,ok
23.95453,93.06596,407.0,22.44,ok
23.94382,93.02728,858.0,34.7,ok
23.94924,93.01137,693.0,21.28,ok
23.94263,93.06868,298.0,35.59,ok
23.87122,93.49047,1015.0,23.23,ok
23.84002,93.50959,1163.0,34.57,ok
23.90653,94.04061,448.0,20.13,ok
23.96675,93.69236,2002.0,11.78,ok
23.97366,93.70562,1679.0,22.92,ok
23.85833,94.11574,344.0,17.13,ok
23.84024,94.13024,221.0,9.47,ok
23.89334,94.40604,422.0,11.33,ok
23.91063,94.47177,310.0,22.91,ok
23.86177,94.6858,258.0,9.19,ok
24.16022,94.59199,108.0,0.0,ok
24.19272,94.64455,173.0,8.16,ok
24.38002,93.47895,801.0,44.98,ok
24.392,93.44482,1316.0,17.61,ok
24.44556,93.50667,1085.0,17.81,ok
24.34164,94.6517,204.0,1.64,ok
24.68623,94.60161,311.0,11.84,ok
24.60977,94.64784,295.0,11.51,ok
24.93294,92.99722,124.0,4.95,ok
24.78807,94.5725,508.0,36.31,ok
25.11599,93.71804,1509.0,41.68,ok
25.10543,93.71863,1567.0,23.8,ok
25.14146,93.75962,1222.0,13.78,ok
25.1447,93.706,500.0,3.7,ok
25.03616,92.94211,369.0,42.92,ok
24.98346,94.73119,1424.0,14.9,ok
25.34944,92.99098,561.0,3.31,ok
25.29362,93.30833,661.0,21.49,ok
25.30904,93.28404,628.0,20.34,ok
25.26638,93.9734,1652.0,13.03,ok
25.49809,93.88651,1200.0,51.54,ok
25.53687,93.88263,1645.0,51.14,ok
25.49458,94.63239,1583.0,10.52,ok
23.96883,93.18069,359.0,6.73,ok
24.03386,93.19959,1170.0,33.47,ok
23.99369,93.2056,860.0,38.75,ok
23.99685,93.2509,641.0,30.79,ok
24.01818,93.00264,494.0,20.42,ok
23.89958,93.42911,1066.0,25.99,ok
23.93703,93.48555,853.0,16.27,ok
23.91982,93.49668,989.0,29.94,ok
23.8978,93.9305,1207.0,31.12,ok
23.90949,93.94245,1722.0,7.29,ok
23.93098,93.87071,1848.0,36.62,ok
23.926,94.54799,137.0,3.28,ok
24.15534,93.34108,722.0,13.77,ok
24.1428,93.3449,768.0,38.55,ok
24.25111,93.82062,817.0,8.32,ok
24.2207,93.8169,1139.0,29.66,ok
24.08726,94.74748,182.0,15.13,ok
24.36423,94.52014,340.0,6.75,ok
24.49714,94.64645,311.0,12.35,ok
24.48976,94.65337,297.0,5.2,ok
24.67281,92.96006,26.0,1.65,ok
24.61039,92.9312,32.0,3.3,ok
24.56538,94.53721,208.0,3.68,ok
24.52833,94.5271,194.0,2.33,ok
24.79069,94.54073,560.0,27.27,ok
24.99868,92.95669,659.0,11.87,ok
24.94346,92.94623,63.0,11.87,ok
24.9281,92.96126,39.0,3.69,ok
25.00546,93.75199,1200.0,41.29,ok
25.28273,93.22762,793.0,9.98,ok
25.32267,93.63827,1387.0,21.22,ok
25.30342,93.69021,923.0,13.42,ok
25.28028,93.68901,647.0,24.24,ok
25.27227,93.60406,1048.0,5.96,ok
25.24793,94.51016,1332.0,23.87,ok
25.28779,94.73459,1676.0,19.21,ok
25.26973,94.70406,1923.0,35.35,ok
25.48358,93.56285,848.0,19.49,ok
25.52665,93.60338,678.0,9.31,ok
25.54428,93.60134,551.0,23.32,ok
25.5306,93.34053,287.0,2.35,ok
25.52374,93.41319,463.0,18.75,ok
25.62346,93.97865,1981.0,30.41,ok
25.61585,93.98392,2258.0,35.63,ok
23.95763,93.07987,210.0,26.9,ok
23.93712,93.13749,1053.0,36.92,ok
23.96345,93.14009,1383.0,14.53,ok
23.89491,93.11441,623.0,19.2,ok
23.90408,93.14034,931.0,17.55,ok
23.903,93.0873,756.0,15.97,ok
23.928,93.68132,1138.0,22.28,ok
23.89632,93.63877,1608.0,9.2,ok
23.96875,94.7463,252.0,8.77,ok
23.92374,94.15499,306.0,17.75,ok
23.91492,94.18414,187.0,2.32,ok
23.9253,94.13566,456.0,27.72,ok
24.23681,93.10933,992.0,20.46,ok
24.24508,93.08823,465.0,32.37,ok
24.28315,93.08083,284.0,31.1,ok
24.25146,93.45926,700.0,26.04,ok
24.26594,93.45232,687.0,22.09,ok
24.21435,93.4398,640.0,29.48,ok
24.26275,93.43193,1068.0,24.19,ok
24.21135,93.96728,1017.0,26.04,ok
24.26872,94.51988,380.0,1.64,ok
24.27199,94.54771,580.0,26.16,ok
24.14417,94.72301,116.0,5.9,ok
24.48155,93.46806,555.0,39.97,ok
24.48436,93.44954,660.0,19.28,ok
24.45507,93.49128,1546.0,17.82,ok
24.29771,93.76031,940.0,24.16,ok
24.34367,93.71851,807.0,1.64,ok
24.39569,94.74834,142.0,6.56,ok
25.02294,93.31533,575.0,16.11,ok
25.21822,92.94007,708.0,22.49,ok
25.18402,92.95048,844.0,5.22,ok
25.28427,93.77534,1713.0,31.99,ok
25.41047,93.90926,1828.0,22.87,ok
25.46932,93.94631,1036.0,16.24,ok
25.25107,94.62745,1614.0,21.11,ok
25.54484,93.68101,624.0,15.38,ok
25.54956,93.6641,730.0,5.97,ok
25.5312,93.67311,923.0,19.73,ok
23.98253,94.05257,956.0,34.24,ok
23.98444,94.1142,546.0,10.39,ok
23.85331,94.34803,264.0,6.53,ok
23.98257,94.57184,108.0,4.63,ok
24.02169,94.64474,237.0,8.77,ok
24.09448,92.94428,461.0,40.77,ok
24.13548,93.19726,977.0,28.08,ok
24.15086,93.18994,982.0,27.3,ok
24.17095,93.16519,623.0,27.05,ok
24.18921,93.23044,1013.0,17.78,ok
24.1351,93.78759,917.0,24.69,ok
24.19138,93.91932,836.0,21.31,ok
24.14474,93.88826,1137.0,17.24,ok
24.18051,93.88903,902.0,19.94,ok
24.43026,93.86781,768.0,1.65,ok
24.40635,93.89597,776.0,0.0,ok
24.30401,93.30438,694.0,22.2,ok
24.3878,94.57722,377.0,19.27,ok
24.4458,94.61196,497.0,16.33,ok
24.61754,94.53974,201.0,5.2,ok
24.6404,94.50142,860.0,27.89,ok
24.61602,94.5024,559.0,6.77,ok
24.8772,94.5603,1009.0,30.25,ok
25.17222,94.53549,1394.0,17.91,ok
25.17534,94.56726,2105.0,23.86,ok
25.15774,94.55091,1629.0,39.26,ok
25.10767,94.5534,2425.0,46.96,ok
25.3691,93.60031,961.0,27.99,ok
25.37802,93.99815,1362.0,10.38,ok
25.4354,94.5288,1236.0,4.68,ok
25.38726,94.70791,1549.0,18.72,ok
25.37893,94.69912,1759.0,21.23,ok
25.34284,94.69247,1197.0,32.53,ok
25.36035,94.72421,1134.0,20.63,ok
25.50849,93.99371,2004.0,40.57,ok
23.86051,93.65014,1659.0,44.51,ok
23.8386,93.6305,1786.0,30.26,ok
23.83388,93.68589,1142.0,26.99,ok
23.81842,93.6038,1412.0,38.35,ok
23.84211,93.64178,2118.0,25.93,ok
24.03255,93.3538,785.0,19.74,ok
23.99609,93.36289,922.0,24.83,ok
24.03075,93.35638,758.0,23.97,ok
23.9997,93.41738,1048.0,36.86,ok
23.98195,94.1705,259.0,16.06,ok
23.99248,94.72558,281.0,5.9,ok
24.0232,94.6641,281.0,11.45,ok
24.2168,93.33143,566.0,16.46,ok
24.28424,93.27996,707.0,25.04,ok
24.25927,93.28592,1009.0,28.87,ok
24.2709,93.30877,503.0,10.9,ok
24.24205,93.26155,1204.0,42.01,ok
24.12954,93.44211,1553.0,10.89,ok
24.12786,93.44442,1524.0,11.68,ok
24.15564,93.51196,706.0,24.86,ok
24.19654,93.51104,853.0,33.43,ok
24.26172,94.65312,216.0,11.69,ok
24.21976,94.65158,169.0,13.78,ok
24.26205,94.58862,375.0,22.09,ok
24.23838,94.57957,318.0,22.96,ok
24.29621,93.90943,978.0,22.35,ok
24.30604,93.87869,772.0,0.0,ok
24.36164,93.92604,1039.0,29.49,ok
24.30049,93.90317,891.0,11.81,ok
24.35706,93.87775,770.0,3.29,ok
24.54799,94.72796,175.0,10.31,ok
24.58934,94.73592,126.0,1.65,ok
24.88085,94.57484,864.0,24.81,ok
24.90104,94.58454,1009.0,22.78,ok
24.84955,94.59651,753.0,34.05,ok
25.59631,93.0235,275.0,14.55,ok
25.66456,93.60311,275.0,12.78,ok
25.72028,93.57815,195.0,3.71,ok
25.66431,93.58778,260.0,11.6,ok
25.05316,93.22489,368.0,12.71,ok
25.08549,93.2143,443.0,30.29,ok
25.66149,93.27823,380.0,15.95,ok
25.65179,93.27975,349.0,16.19,ok
23.83234,93.08277,962.0,17.73,ok
24.00136,93.61242,1231.0,22.3,ok
23.86062,93.8244,1526.0,12.99,ok
23.86494,93.87876,1678.0,7.29,ok
23.87852,93.92144,1137.0,40.09,ok
23.80798,93.87072,1838.0,27.81,ok
24.05901,94.5081,433.0,3.67,ok
24.09649,94.5011,811.0,10.88,ok
23.88071,94.63334,163.0,8.14,ok
25.34242,94.56951,1490.0,28.54,ok
24.59696,94.59253,706.0,26.06,ok
24.55326,94.61306,432.0,14.86,ok
25.63572,93.75315,572.0,11.01,ok
25.57541,93.7144,770.0,23.19,ok
24.00375,92.944,832.0,31.14,ok
23.93443,93.58724,1126.0,28.84,ok
23.94694,93.57802,1148.0,18.53,ok
23.87842,94.22985,170.0,2.32,ok
24.49008,93.19309,328.0,36.47,ok
24.4479,93.20477,394.0,38.69,ok
24.26951,93.39402,1147.0,17.52,ok
24.12462,93.84418,877.0,3.67,ok
24.12,93.81697,928.0,24.03,ok
24.09457,93.78266,831.0,9.49,ok
24.0777,93.83642,1206.0,30.13,ok
25.00034,93.62923,991.0,24.54,ok
25.06049,93.51643,630.0,19.24,ok
25.01316,93.5898,984.0,26.8,ok
25.17869,94.66735,1974.0,27.13,ok
25.64271,93.79169,684.0,22.71,ok
24.0472,93.17867,820.0,29.47,ok
24.0801,93.21425,629.0,31.29,ok
24.04784,93.16592,421.0,29.82,ok
23.89973,94.31422,451.0,10.38,ok
23.86444,93.73115,728.0,12.59,ok
23.82951,93.72287,1182.0,31.02,ok
24.22662,93.91598,1073.0,19.77,ok
24.70738,94.59856,244.0,5.93,ok
23.89314,94.76253,239.0,17.2,ok
24.9037,94.76181,686.0,28.86,ok
24.99018,94.64052,766.0,24.27,ok
25.41783,93.81066,1289.0,33.9,ok
25.4094,93.85021,1571.0,36.6,ok
25.42685,93.84611,920.0,9.31,ok
25.35185,94.57211,1132.0,27.53,ok
25.29125,93.88022,1430.0,21.49,ok
25.61308,93.35971,370.0,8.88,ok
24.17934,93.25586,856.0,33.44,ok
24.17283,93.30982,1069.0,22.32,ok
24.18224,93.25397,738.0,39.75,ok
24.14876,93.29003,1061.0,31.76,ok
23.84396,93.16996,890.0,37.24,ok
23.8292,93.24347,1492.0,24.97,ok
23.82887,93.22163,1224.0,28.66,ok
24.14807,93.7117,1551.0,31.28,ok
24.183,93.70826,1228.0,25.39,ok
24.14966,93.70886,1486.0,22.07,ok
24.15141,93.76592,1083.0,28.72,ok
24.13158,93.73575,897.0,10.28,ok
24.2942,94.73262,198.0,3.67,ok
25.06235,94.68525,787.0,34.75,ok
25.57979,93.16052,285.0,5.97,ok
25.60779,93.27686,386.0,11.93,ok
24.97865,90.12388,21.0,4.67,ok
24.93648,90.13142,17.0,3.69,ok
24.98864,90.11678,21.0,1.65,ok
24.93636,91.66526,12.0,0.0,ok
24.9308,91.60467,10.0,1.65,ok
24.9824,90.74602,9.0,2.34,ok
24.96105,90.71456,9.0,0.0,ok
24.80104,92.96562,27.0,2.33,ok
24.84532,92.92399,24.0,1.65,ok
24.82783,92.98241,28.0,4.94,ok
25.19153,90.31478,32.0,4.96,ok
25.21354,90.14259,45.0,8.39,ok
25.23879,90.1103,53.0,8.23,ok
25.2339,90.13707,63.0,8.23,ok
25.40299,92.52489,927.0,7.38,ok
25.4013,90.0699,115.0,21.13,ok
25.58895,90.82286,407.0,17.42,ok
25.83165,90.50355,106.0,9.34,ok
25.71593,90.87864,531.0,24.31,ok
25.61133,90.5139,408.0,11.82,ok
25.61225,90.52647,367.0,10.01,ok
25.78465,92.66132,453.0,22.59,ok
25.75622,92.64029,576.0,10.41,ok
26.00359,92.1883,369.0,22.38,ok
26.03468,92.18159,294.0,11.05,ok
26.0579,90.1748,26.0,0.0,ok
26.04782,90.09225,25.0,0.0,ok
26.03771,90.1024,28.0,1.67,ok
25.96628,92.53452,103.0,9.91,ok
26.09862,92.34332,211.0,8.29,ok
26.04754,92.36896,523.0,33.82,ok
26.06106,92.35125,251.0,21.61,ok
26.1006,90.49223,49.0,4.71,ok
26.06426,90.52571,40.0,3.33,ok
26.07524,90.45751,45.0,7.42,ok
24.9764,90.44685,14.0,1.65,ok
24.96939,90.49348,15.0,3.69,ok
24.94599,90.48218,13.0,3.3,ok
24.89663,90.84406,12.0,5.94,ok
24.94095,91.147,3.0,3.3,ok
24.97381,91.22612,10.0,3.3,ok
24.98957,91.67046,19.0,6.79,ok
24.92959,91.72755,12.0,2.34,ok
24.93695,91.75235,5.0,1.65,ok
24.9697,92.02769,25.0,10.96,ok
25.1387,90.23823,19.0,3.7,ok
25.3414,90.4405,59.0,4.96,ok
25.34049,90.4502,69.0,1.66,ok
25.13917,90.41773,20.0,1.66,ok
25.10926,90.3819,17.0,2.34,ok
25.15476,90.40263,22.0,1.66,ok
25.15975,90.38944,21.0,5.95,ok
25.27548,92.50875,1084.0,14.94,ok
25.15112,92.66302,1327.0,34.09,ok
25.42391,90.12365,129.0,14.53,ok
25.43654,90.09315,103.0,12.44,ok
25.68744,90.93,694.0,13.84,ok
25.65427,90.89265,678.0,14.73,ok
25.62054,92.69088,665.0,5.97,ok
25.75219,90.5285,93.0,11.83,ok
25.8708,90.601,82.0,8.9,ok
25.87732,90.60544,81.0,11.62,ok
26.02383,90.62076,56.0,1.67,ok
26.09194,90.90106,37.0,1.67,ok
26.08468,90.90788,45.0,1.67,ok
26.15734,90.34058,27.0,11.65,ok
26.12126,90.27179,28.0,10.05,ok
26.06592,92.00659,357.0,3.73,ok
26.14149,92.61548,63.0,2.36,ok
26.16104,92.56378,63.0,3.73,ok
26.16847,92.63476,62.0,1.67,ok
26.14882,92.59956,59.0,1.67,ok
24.97304,91.04442,6.0,3.3,ok
24.9824,91.05373,7.0,1.65,ok
24.94906,90.22041,20.0,3.3,ok
24.93944,91.33772,8.0,1.65,ok
24.97282,92.66055,28.0,1.65,ok
24.94565,92.24775,17.0,2.34,ok
24.93855,92.25666,16.0,5.21,ok
25.13834,90.3126,18.0,1.66,ok
25.29485,90.34182,125.0,24.24,ok
25.31108,90.28377,67.0,36.55,ok
25.26086,92.71138,1118.0,13.42,ok
25.51884,90.74632,359.0,13.16,ok
25.55482,90.716,294.0,9.6,ok
25.67851,90.73209,357.0,0.0,ok
25.42196,92.65092,736.0,3.71,ok
25.41565,92.69662,836.0,11.8,ok
25.45827,92.68193,618.0,2.35,ok
25.44354,92.69855,779.0,7.38,ok
25.77476,90.71987,413.0,8.89,ok
25.78876,90.76176,274.0,10.41,ok
25.72528,90.70384,331.0,16.65,ok
25.77881,90.72763,430.0,13.85,ok
25.76909,90.773,274.0,11.83,ok
25.54231,92.69609,657.0,11.59,ok
25.54246,92.65575,715.0,14.97,ok
25.59821,90.98034,725.0,8.25,ok
25.76285,92.74749,129.0,1.66,ok
25.95707,90.57305,252.0,29.24,ok
25.95061,90.58243,212.0,16.3,ok
26.00568,90.87167,50.0,2.36,ok
26.06708,90.34437,32.0,2.36,ok
26.10274,92.02245,293.0,14.78,ok
24.93852,92.01606,14.0,0.0,ok
24.96435,91.97321,43.0,1.65,ok
26.04175,90.5786,51.0,2.36,ok
25.24177,90.20416,70.0,7.37,ok
25.19871,90.22868,28.0,5.95,ok
25.31744,92.60875,1083.0,8.86,ok
25.46723,92.57701,739.0,3.71,ok
25.54405,92.53549,960.0,8.25,ok
25.67447,90.51836,369.0,11.93,ok
26.00479,90.20944,28.0,2.36,ok
26.02175,90.18327,30.0,0.0,ok
25.83955,92.74377,138.0,11.04,ok
25.88522,90.88469,226.0,8.9,ok
25.95594,90.92875,55.0,2.36,ok
25.98615,90.5946,232.0,27.8,ok
26.00526,92.55366,218.0,20.04,ok
25.96359,92.63308,275.0,8.91,ok
26.15054,90.62881,42.0,1.67,ok
26.1424,90.6415,46.0,11.53,ok
25.04112,90.39222,12.0,4.67,ok
25.06936,90.39077,15.0,1.65,ok
24.90122,91.18628,3.0,0.0,ok
24.90858,91.22876,6.0,4.95,ok
25.05321,90.14662,18.0,2.34,ok
25.03391,90.12634,15.0,2.34,ok
25.18774,92.5684,953.0,24.31,ok
25.1726,92.5997,1247.0,34.5,ok
25.22369,92.60123,1327.0,21.47,ok
25.3282,90.39395,83.0,9.99,ok
25.34762,90.37725,132.0,10.38,ok
25.37146,92.57877,935.0,12.74,ok
25.52475,90.79496,324.0,20.14,ok
25.53809,90.83902,562.0,8.41,ok
25.79208,90.93274,573.0,10.02,ok
26.01959,90.39493,34.0,4.99,ok
26.05908,92.12536,335.0,27.3,ok
25.04062,90.26974,16.0,3.69,ok
25.01832,90.28037,16.0,3.69,ok
24.95512,91.42561,7.0,3.69,ok
24.95118,92.44279,17.0,0.0,ok
25.32153,90.15896,103.0,16.45,ok
25.55366,90.99092,864.0,12.76,ok
25.69071,92.61033,555.0,21.97,ok
25.70476,90.58257,261.0,6.83,ok
25.85679,90.74535,241.0,20.02,ok
25.85226,90.77707,76.0,6.84,ok
25.87822,90.724,238.0,22.05,ok
26.12133,90.58638,42.0,3.73,ok
26.00673,92.44529,560.0,16.31,ok
25.04353,90.08705,18.0,4.67,ok
24.98945,90.91367,8.0,1.65,ok
24.92554,90.71399,10.0,2.34,ok
24.98167,91.07453,8.0,2.34,ok
24.97081,91.08246,9.0,3.3,ok
24.91831,91.60898,11.0,1.65,ok
24.9113,91.59189,10.0,2.34,ok
24.95556,92.60344,21.0,1.65,ok
25.14122,90.10122,18.0,2.34,ok
25.4597,90.06639,164.0,8.87,ok
25.39872,92.6595,750.0,5.96,ok
25.56304,90.64516,474.0,7.39,ok
25.62266,90.69488,372.0,3.71,ok
25.56594,90.96495,839.0,10.01,ok
25.57574,90.94168,795.0,3.71,ok
25.76888,90.61774,229.0,2.35,ok
25.89506,90.77967,64.0,0.0,ok
25.8905,90.74289,190.0,24.48,ok
25.93225,92.55573,355.0,24.31,ok
26.04737,90.75574,47.0,3.73,ok
